DZZT7KKJMD,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
BZHPBNPJNE,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
PETWPTBHN3,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
23JXKW8WBK,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
JWAEXAXX5X,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
WJ8PCD2C2E,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
DWNR5NDAZH,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
AM33T3KKKY,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
KA4MNYNNMT,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
XZJT8WXMAC,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
K34A7JE5TB,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
AAH5TE4R8Y,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
BNFTKTA28C,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
NRM4FYT34W,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
TWBZ7N5N58,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
FTMXARJ3AY,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
H8XA8EJKCD,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
KNN523TDAR,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
3XZJBZHJHN,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
B5D4CZXXYF,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
4C477FR2EK,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
3MD3BKXF4P,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
7WDTWZAN5W,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
F7KD3345XN,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
TN2JWDANAK,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
DB4PMWA5PK,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
NBTCZTNFXH,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
8BD8FXRCC8,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
ACKC5RBAN5,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
JBHM2NJD5K,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
YM23JT48MT,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
J5RFZZ38NJ,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
34ZE3YN8TX,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
7FNM88W5E3,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
AZABHCMHAJ,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
Z2JRAC8MKA,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
53F2KXH7KH,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
WNRFXFFM2P,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
MZADCRWE3N,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
Y88HTRJFW5,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
JCJA43FEDM,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
A4KC4DRHDJ,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
TB23APBFF8,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
A7P4HB3EY4,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
8B33NZ2PEF,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
F4KP34DYNX,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
C8CZT8ZB7K,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
J78N2TFT3Z,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
PWXAR842WF,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
7JDDCWWWY8,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
XKDZ5844KA,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
YC3MDCE5E2,2018-02-09 00:00:00,2019-02-09 00:00:00,3000
